"","Latitude....c.Grid_Points_Y.","Longitude....c.Grid_Points_X."
"3647",10.993,119.487
"3648",10.993,122.564
"3649",10.993,274.359
"3650",10.993,275.385
"3651",10.993,286.667
"3652",10.993,287.692
"3653",10.993,289.744
"3654",10.993,290.769
"3655",10.993,295.897
"3656",10.993,345.128
"3657",10.993,346.154
"3658",10.993,347.179
"3659",10.993,348.205
"3660",10.993,349.231
"3661",10.993,350.256
"3662",10.993,351.282
"3663",10.993,352.308
"3664",10.993,353.333
"3665",10.993,354.359
"3666",10.993,355.385
"3667",10.993,356.41
"3668",10.993,357.436
"3669",10.993,358.462
"3670",10.993,359.487
"3671",12.007,0.513
"3672",12.007,1.538
"3673",12.007,2.564
"3674",12.007,3.59
"3675",12.007,4.615
"3676",12.007,5.641
"3677",12.007,6.667
"3678",12.007,7.692
"3679",12.007,8.718
"3680",12.007,9.744
"3681",12.007,10.769
"3682",12.007,11.795
"3683",12.007,12.821
"3684",12.007,13.846
"3685",12.007,14.872
"3686",12.007,15.897
"3687",12.007,16.923
"3688",12.007,17.949
"3689",12.007,18.974
"3690",12.007,20
"3691",12.007,21.026
"3692",12.007,22.051
"3693",12.007,23.077
"3694",12.007,24.103
"3695",12.007,25.128
"3696",12.007,26.154
"3697",12.007,27.179
"3698",12.007,28.205
"3699",12.007,29.231
"3700",12.007,30.256
"3701",12.007,31.282
"3702",12.007,32.308
"3703",12.007,33.333
"3704",12.007,34.359
"3705",12.007,35.385
"3706",12.007,36.41
"3707",12.007,38.462
"3708",12.007,39.487
"3709",12.007,40.513
"3710",12.007,41.538
"3711",12.007,42.564
"3712",12.007,75.385
"3713",12.007,76.41
"3714",12.007,77.436
"3715",12.007,78.462
"3716",12.007,79.487
"3717",12.007,98.974
"3718",12.007,103.077
"3719",12.007,104.103
"3720",12.007,105.128
"3721",12.007,106.154
"3722",12.007,107.179
"3723",12.007,108.205
"3724",12.007,109.231
"3725",12.007,273.333
"3726",12.007,275.385
"3727",12.007,288.718
"3728",12.007,344.103
"3729",12.007,345.128
"3730",12.007,346.154
"3731",12.007,347.179
"3732",12.007,348.205
"3733",12.007,349.231
"3734",12.007,350.256
"3735",12.007,351.282
"3736",12.007,352.308
"3737",12.007,353.333
"3738",12.007,354.359
"3739",12.007,355.385
"3740",12.007,356.41
"3741",12.007,357.436
"3742",12.007,358.462
"3743",12.007,359.487
"3744",13.022,0.513
"3745",13.022,1.538
"3746",13.022,2.564
"3747",13.022,3.59
"3748",13.022,4.615
"3749",13.022,5.641
"3750",13.022,6.667
"3751",13.022,7.692
"3752",13.022,8.718
"3753",13.022,9.744
"3754",13.022,10.769
"3755",13.022,11.795
"3756",13.022,12.821
"3757",13.022,15.897
"3758",13.022,16.923
"3759",13.022,17.949
"3760",13.022,18.974
"3761",13.022,20
"3762",13.022,21.026
"3763",13.022,22.051
"3764",13.022,23.077
"3765",13.022,24.103
"3766",13.022,25.128
"3767",13.022,26.154
"3768",13.022,27.179
"3769",13.022,28.205
"3770",13.022,29.231
"3771",13.022,30.256
"3772",13.022,31.282
"3773",13.022,32.308
"3774",13.022,33.333
"3775",13.022,34.359
"3776",13.022,35.385
"3777",13.022,36.41
"3778",13.022,37.436
"3779",13.022,38.462
"3780",13.022,39.487
"3781",13.022,40.513
"3782",13.022,41.538
"3783",13.022,42.564
"3784",13.022,43.59
"3785",13.022,44.615
"3786",13.022,75.385
"3787",13.022,76.41
"3788",13.022,77.436
"3789",13.022,78.462
"3790",13.022,79.487
"3791",13.022,92.821
"3792",13.022,98.974
"3793",13.022,100
"3794",13.022,101.026
"3795",13.022,102.051
"3796",13.022,103.077
"3797",13.022,104.103
"3798",13.022,105.128
"3799",13.022,106.154
"3800",13.022,107.179
"3801",13.022,108.205
"3802",13.022,109.231
"3803",13.022,123.59
"3804",13.022,273.333
"3805",13.022,274.359
"3806",13.022,275.385
"3807",13.022,276.41
"3808",13.022,344.103
"3809",13.022,345.128
"3810",13.022,346.154
"3811",13.022,347.179
"3812",13.022,348.205
"3813",13.022,349.231
"3814",13.022,350.256
"3815",13.022,351.282
"3816",13.022,352.308
"3817",13.022,353.333
"3818",13.022,354.359
"3819",13.022,355.385
"3820",13.022,356.41
"3821",13.022,357.436
"3822",13.022,358.462
"3823",13.022,359.487
"3824",14.036,0.513
"3825",14.036,1.538
"3826",14.036,2.564
"3827",14.036,3.59
"3828",14.036,4.615
"3829",14.036,5.641
"3830",14.036,6.667
"3831",14.036,7.692
"3832",14.036,8.718
"3833",14.036,9.744
"3834",14.036,10.769
"3835",14.036,11.795
"3836",14.036,12.821
"3837",14.036,14.872
"3838",14.036,15.897
"3839",14.036,16.923
"3840",14.036,17.949
"3841",14.036,18.974
"3842",14.036,20
"3843",14.036,21.026
"3844",14.036,22.051
"3845",14.036,23.077
"3846",14.036,24.103
"3847",14.036,25.128
"3848",14.036,26.154
"3849",14.036,27.179
"3850",14.036,28.205
"3851",14.036,29.231
"3852",14.036,30.256
"3853",14.036,31.282
"3854",14.036,32.308
"3855",14.036,33.333
"3856",14.036,34.359
"3857",14.036,35.385
"3858",14.036,36.41
"3859",14.036,37.436
"3860",14.036,38.462
"3861",14.036,39.487
"3862",14.036,40.513
"3863",14.036,41.538
"3864",14.036,43.59
"3865",14.036,44.615
"3866",14.036,45.641
"3867",14.036,46.667
"3868",14.036,47.692
"3869",14.036,75.385
"3870",14.036,76.41
"3871",14.036,77.436
"3872",14.036,78.462
"3873",14.036,79.487
"3874",14.036,98.974
"3875",14.036,100
"3876",14.036,101.026
"3877",14.036,102.051
"3878",14.036,103.077
"3879",14.036,104.103
"3880",14.036,105.128
"3881",14.036,106.154
"3882",14.036,107.179
"3883",14.036,108.205
"3884",14.036,109.231
"3885",14.036,121.538
"3886",14.036,122.564
"3887",14.036,269.231
"3888",14.036,270.256
"3889",14.036,271.282
"3890",14.036,272.308
"3891",14.036,273.333
"3892",14.036,274.359
"3893",14.036,275.385
"3894",14.036,276.41
"3895",14.036,344.103
"3896",14.036,345.128
"3897",14.036,346.154
"3898",14.036,347.179
"3899",14.036,348.205
"3900",14.036,349.231
"3901",14.036,350.256
"3902",14.036,351.282
"3903",14.036,352.308
"3904",14.036,353.333
"3905",14.036,354.359
"3906",14.036,355.385
"3907",14.036,356.41
"3908",14.036,357.436
"3909",14.036,358.462
"3910",14.036,359.487
"3911",15.051,0.526
"3912",15.051,1.579
"3913",15.051,2.632
"3914",15.051,3.684
"3915",15.051,4.737
"3916",15.051,5.789
"3917",15.051,6.842
"3918",15.051,7.895
"3919",15.051,8.947
"3920",15.051,10
"3921",15.051,11.053
"3922",15.051,12.105
"3923",15.051,13.158
"3924",15.051,14.211
"3925",15.051,15.263
"3926",15.051,16.316
"3927",15.051,17.368
"3928",15.051,18.421
"3929",15.051,19.474
"3930",15.051,20.526
"3931",15.051,21.579
"3932",15.051,22.632
"3933",15.051,23.684
"3934",15.051,24.737
"3935",15.051,25.789
"3936",15.051,26.842
"3937",15.051,27.895
"3938",15.051,28.947
"3939",15.051,30
"3940",15.051,31.053
"3941",15.051,32.105
"3942",15.051,33.158
"3943",15.051,34.211
"3944",15.051,35.263
"3945",15.051,36.316
"3946",15.051,37.368
"3947",15.051,38.421
"3948",15.051,39.474
"3949",15.051,43.684
"3950",15.051,44.737
"3951",15.051,45.789
"3952",15.051,46.842
"3953",15.051,47.895
"3954",15.051,48.947
"3955",15.051,50
"3956",15.051,74.211
"3957",15.051,75.263
"3958",15.051,76.316
"3959",15.051,77.368
"3960",15.051,78.421
"3961",15.051,79.474
"3962",15.051,98.421
"3963",15.051,99.474
"3964",15.051,100.526
"3965",15.051,101.579
"3966",15.051,102.632
"3967",15.051,103.684
"3968",15.051,104.737
"3969",15.051,105.789
"3970",15.051,106.842
"3971",15.051,107.895
"3972",15.051,120.526
"3973",15.051,267.895
"3974",15.051,268.947
"3975",15.051,270
"3976",15.051,271.053
"3977",15.051,272.105
"3978",15.051,273.158
"3979",15.051,274.211
"3980",15.051,275.263
"3981",15.051,276.316
"3982",15.051,336.316
"3983",15.051,343.684
"3984",15.051,344.737
"3985",15.051,345.789
"3986",15.051,346.842
"3987",15.051,347.895
"3988",15.051,348.947
"3989",15.051,350
"3990",15.051,351.053
"3991",15.051,352.105
"3992",15.051,353.158
"3993",15.051,354.211
"3994",15.051,355.263
"3995",15.051,356.316
"3996",15.051,357.368
"3997",15.051,358.421
"3998",15.051,359.474
"3999",16.065,0.526
"4000",16.065,1.579
"4001",16.065,2.632
"4002",16.065,3.684
"4003",16.065,4.737
"4004",16.065,5.789
"4005",16.065,6.842
"4006",16.065,7.895
"4007",16.065,8.947
"4008",16.065,10
"4009",16.065,11.053
"4010",16.065,12.105
"4011",16.065,13.158
"4012",16.065,14.211
"4013",16.065,15.263
"4014",16.065,16.316
"4015",16.065,17.368
"4016",16.065,18.421
"4017",16.065,19.474
"4018",16.065,20.526
"4019",16.065,21.579
"4020",16.065,22.632
"4021",16.065,23.684
"4022",16.065,24.737
"4023",16.065,25.789
"4024",16.065,26.842
"4025",16.065,27.895
"4026",16.065,28.947
"4027",16.065,30
"4028",16.065,31.053
"4029",16.065,32.105
"4030",16.065,33.158
"4031",16.065,34.211
"4032",16.065,35.263
"4033",16.065,36.316
"4034",16.065,37.368
"4035",16.065,38.421
"4036",16.065,43.684
"4037",16.065,44.737
"4038",16.065,45.789
"4039",16.065,46.842
"4040",16.065,47.895
"4041",16.065,48.947
"4042",16.065,50
"4043",16.065,51.053
"4044",16.065,52.105
"4045",16.065,74.211
"4046",16.065,75.263
"4047",16.065,76.316
"4048",16.065,77.368
"4049",16.065,78.421
"4050",16.065,79.474
"4051",16.065,80.526
"4052",16.065,94.211
"4053",16.065,95.263
"4054",16.065,98.421
"4055",16.065,99.474
"4056",16.065,100.526
"4057",16.065,101.579
"4058",16.065,102.632
"4059",16.065,103.684
"4060",16.065,104.737
"4061",16.065,105.789
"4062",16.065,106.842
"4063",16.065,107.895
"4064",16.065,120.526
"4065",16.065,121.579
"4066",16.065,262.632
"4067",16.065,263.684
"4068",16.065,266.842
"4069",16.065,267.895
"4070",16.065,268.947
"4071",16.065,270
"4072",16.065,271.053
"4073",16.065,298.421
"4074",16.065,343.684
"4075",16.065,344.737
"4076",16.065,345.789
"4077",16.065,346.842
"4078",16.065,347.895
"4079",16.065,348.947
"4080",16.065,350
"4081",16.065,351.053
"4082",16.065,352.105
"4083",16.065,353.158
"4084",16.065,354.211
"4085",16.065,355.263
"4086",16.065,356.316
"4087",16.065,357.368
"4088",16.065,358.421
"4089",16.065,359.474
"4090",17.08,0.526
"4091",17.08,1.579
"4092",17.08,2.632
"4093",17.08,3.684
"4094",17.08,4.737
"4095",17.08,5.789
"4096",17.08,6.842
"4097",17.08,7.895
"4098",17.08,8.947
"4099",17.08,10
"4100",17.08,11.053
"4101",17.08,12.105
"4102",17.08,13.158
"4103",17.08,14.211
"4104",17.08,15.263
"4105",17.08,16.316
"4106",17.08,17.368
"4107",17.08,18.421
"4108",17.08,19.474
"4109",17.08,20.526
"4110",17.08,21.579
"4111",17.08,22.632
"4112",17.08,23.684
"4113",17.08,24.737
"4114",17.08,25.789
"4115",17.08,26.842
"4116",17.08,27.895
"4117",17.08,28.947
"4118",17.08,30
"4119",17.08,31.053
"4120",17.08,32.105
"4121",17.08,33.158
"4122",17.08,34.211
"4123",17.08,35.263
"4124",17.08,36.316
"4125",17.08,37.368
"4126",17.08,38.421
"4127",17.08,42.632
"4128",17.08,43.684
"4129",17.08,44.737
"4130",17.08,45.789
"4131",17.08,46.842
"4132",17.08,47.895
"4133",17.08,48.947
"4134",17.08,50
"4135",17.08,51.053
"4136",17.08,52.105
"4137",17.08,53.158
"4138",17.08,54.211
"4139",17.08,74.211
"4140",17.08,75.263
"4141",17.08,76.316
"4142",17.08,77.368
"4143",17.08,78.421
"4144",17.08,79.474
"4145",17.08,80.526
"4146",17.08,81.579
"4147",17.08,95.263
"4148",17.08,96.316
"4149",17.08,97.368
"4150",17.08,98.421
"4151",17.08,99.474
"4152",17.08,100.526
"4153",17.08,101.579
"4154",17.08,102.632
"4155",17.08,103.684
"4156",17.08,104.737
"4157",17.08,105.789
"4158",17.08,106.842
"4159",17.08,120.526
"4160",17.08,121.579
"4161",17.08,260.526
"4162",17.08,261.579
"4163",17.08,262.632
"4164",17.08,263.684
"4165",17.08,264.737
"4166",17.08,265.789
"4167",17.08,266.842
"4168",17.08,267.895
"4169",17.08,268.947
"4170",17.08,270
"4171",17.08,271.053
"4172",17.08,344.737
"4173",17.08,345.789
"4174",17.08,346.842
"4175",17.08,347.895
"4176",17.08,348.947
"4177",17.08,350
"4178",17.08,351.053
"4179",17.08,352.105
"4180",17.08,353.158
"4181",17.08,354.211
"4182",17.08,355.263
"4183",17.08,356.316
"4184",17.08,357.368
"4185",17.08,358.421
"4186",17.08,359.474
"4187",18.094,0.526
"4188",18.094,1.579
"4189",18.094,2.632
"4190",18.094,3.684
"4191",18.094,4.737
"4192",18.094,5.789
"4193",18.094,6.842
"4194",18.094,7.895
"4195",18.094,8.947
"4196",18.094,10
"4197",18.094,11.053
"4198",18.094,12.105
"4199",18.094,13.158
"4200",18.094,14.211
"4201",18.094,15.263
"4202",18.094,16.316
"4203",18.094,17.368
"4204",18.094,18.421
"4205",18.094,19.474
"4206",18.094,20.526
"4207",18.094,21.579
"4208",18.094,22.632
"4209",18.094,23.684
"4210",18.094,24.737
"4211",18.094,25.789
"4212",18.094,26.842
"4213",18.094,27.895
"4214",18.094,28.947
"4215",18.094,30
"4216",18.094,31.053
"4217",18.094,32.105
"4218",18.094,33.158
"4219",18.094,34.211
"4220",18.094,35.263
"4221",18.094,36.316
"4222",18.094,37.368
"4223",18.094,38.421
"4224",18.094,42.632
"4225",18.094,43.684
"4226",18.094,44.737
"4227",18.094,45.789
"4228",18.094,46.842
"4229",18.094,47.895
"4230",18.094,48.947
"4231",18.094,50
"4232",18.094,51.053
"4233",18.094,52.105
"4234",18.094,53.158
"4235",18.094,54.211
"4236",18.094,55.263
"4237",18.094,56.316
"4238",18.094,73.158
"4239",18.094,74.211
"4240",18.094,75.263
"4241",18.094,76.316
"4242",18.094,77.368
"4243",18.094,78.421
"4244",18.094,79.474
"4245",18.094,80.526
"4246",18.094,81.579
"4247",18.094,82.632
"4248",18.094,83.684
"4249",18.094,95.263
"4250",18.094,96.316
"4251",18.094,97.368
"4252",18.094,98.421
"4253",18.094,99.474
"4254",18.094,100.526
"4255",18.094,101.579
"4256",18.094,102.632
"4257",18.094,103.684
"4258",18.094,104.737
"4259",18.094,105.789
"4260",18.094,120.526
"4261",18.094,121.579
"4262",18.094,257.368
"4263",18.094,258.421
"4264",18.094,259.474
"4265",18.094,260.526
"4266",18.094,261.579
"4267",18.094,262.632
"4268",18.094,263.684
"4269",18.094,264.737
"4270",18.094,265.789
"4271",18.094,266.842
"4272",18.094,267.895
"4273",18.094,268.947
"4274",18.094,270
"4275",18.094,271.053
"4276",18.094,272.105
"4277",18.094,282.632
"4278",18.094,283.684
"4279",18.094,293.158
"4280",18.094,344.737
"4281",18.094,345.789
"4282",18.094,346.842
"4283",18.094,347.895
"4284",18.094,348.947
"4285",18.094,350
"4286",18.094,351.053
"4287",18.094,352.105
"4288",18.094,353.158
"4289",18.094,354.211
"4290",18.094,355.263
"4291",18.094,356.316
"4292",18.094,357.368
"4293",18.094,358.421
"4294",18.094,359.474
"4295",19.109,0.526
"4296",19.109,1.579
"4297",19.109,2.632
"4298",19.109,3.684
"4299",19.109,4.737
"4300",19.109,5.789
"4301",19.109,6.842
"4302",19.109,7.895
"4303",19.109,8.947
"4304",19.109,10
"4305",19.109,11.053
"4306",19.109,12.105
"4307",19.109,13.158
"4308",19.109,14.211
"4309",19.109,15.263
"4310",19.109,16.316
"4311",19.109,17.368
"4312",19.109,18.421
"4313",19.109,19.474
"4314",19.109,20.526
"4315",19.109,21.579
"4316",19.109,22.632
"4317",19.109,23.684
"4318",19.109,24.737
"4319",19.109,25.789
"4320",19.109,26.842
"4321",19.109,27.895
"4322",19.109,28.947
"4323",19.109,30
"4324",19.109,31.053
"4325",19.109,32.105
"4326",19.109,33.158
"4327",19.109,34.211
"4328",19.109,35.263
"4329",19.109,36.316
"4330",19.109,41.579
"4331",19.109,42.632
"4332",19.109,43.684
"4333",19.109,44.737
"4334",19.109,45.789
"4335",19.109,46.842
"4336",19.109,47.895
"4337",19.109,48.947
"4338",19.109,50
"4339",19.109,51.053
"4340",19.109,52.105
"4341",19.109,53.158
"4342",19.109,54.211
"4343",19.109,55.263
"4344",19.109,56.316
"4345",19.109,57.368
"4346",19.109,73.158
"4347",19.109,74.211
"4348",19.109,75.263
"4349",19.109,76.316
"4350",19.109,77.368
"4351",19.109,78.421
"4352",19.109,79.474
"4353",19.109,80.526
"4354",19.109,81.579
"4355",19.109,82.632
"4356",19.109,83.684
"4357",19.109,94.211
"4358",19.109,95.263
"4359",19.109,96.316
"4360",19.109,97.368
"4361",19.109,98.421
"4362",19.109,99.474
"4363",19.109,100.526
"4364",19.109,101.579
"4365",19.109,102.632
"4366",19.109,103.684
"4367",19.109,104.737
"4368",19.109,108.947
"4369",19.109,110
"4370",19.109,256.316
"4371",19.109,257.368
"4372",19.109,258.421
"4373",19.109,259.474
"4374",19.109,260.526
"4375",19.109,261.579
"4376",19.109,262.632
"4377",19.109,263.684
"4378",19.109,270
"4379",19.109,271.053
"4380",19.109,272.105
"4381",19.109,287.895
"4382",19.109,288.947
"4383",19.109,290
"4384",19.109,344.737
"4385",19.109,345.789
"4386",19.109,346.842
"4387",19.109,347.895
"4388",19.109,348.947
"4389",19.109,350
"4390",19.109,351.053
"4391",19.109,352.105
"4392",19.109,353.158
"4393",19.109,354.211
"4394",19.109,355.263
"4395",19.109,356.316
"4396",19.109,357.368
"4397",19.109,358.421
"4398",19.109,359.474
"4399",20.123,0.526
"4400",20.123,1.579
"4401",20.123,2.632
"4402",20.123,3.684
"4403",20.123,4.737
"4404",20.123,5.789
"4405",20.123,6.842
"4406",20.123,7.895
"4407",20.123,8.947
"4408",20.123,10
"4409",20.123,11.053
"4410",20.123,12.105
"4411",20.123,13.158
"4412",20.123,14.211
"4413",20.123,15.263
"4414",20.123,16.316
"4415",20.123,17.368
"4416",20.123,18.421
"4417",20.123,19.474
"4418",20.123,20.526
"4419",20.123,21.579
"4420",20.123,22.632
"4421",20.123,23.684
"4422",20.123,24.737
"4423",20.123,25.789
"4424",20.123,26.842
"4425",20.123,27.895
"4426",20.123,28.947
"4427",20.123,30
"4428",20.123,31.053
"4429",20.123,32.105
"4430",20.123,33.158
"4431",20.123,34.211
"4432",20.123,35.263
"4433",20.123,36.316
"4434",20.123,40.526
"4435",20.123,41.579
"4436",20.123,42.632
"4437",20.123,43.684
"4438",20.123,44.737
"4439",20.123,45.789
"4440",20.123,46.842
"4441",20.123,47.895
"4442",20.123,48.947
"4443",20.123,50
"4444",20.123,51.053
"4445",20.123,52.105
"4446",20.123,53.158
"4447",20.123,54.211
"4448",20.123,55.263
"4449",20.123,56.316
"4450",20.123,57.368
"4451",20.123,73.158
"4452",20.123,74.211
"4453",20.123,75.263
"4454",20.123,76.316
"4455",20.123,77.368
"4456",20.123,78.421
"4457",20.123,79.474
"4458",20.123,80.526
"4459",20.123,81.579
"4460",20.123,82.632
"4461",20.123,83.684
"4462",20.123,84.737
"4463",20.123,85.789
"4464",20.123,93.158
"4465",20.123,94.211
"4466",20.123,95.263
"4467",20.123,96.316
"4468",20.123,97.368
"4469",20.123,98.421
"4470",20.123,99.474
"4471",20.123,100.526
"4472",20.123,101.579
"4473",20.123,102.632
"4474",20.123,103.684
"4475",20.123,104.737
"4476",20.123,105.789
"4477",20.123,255.263
"4478",20.123,256.316
"4479",20.123,257.368
"4480",20.123,258.421
"4481",20.123,259.474
